32.13,50.57,7.39E-21,FALSE
32.04,49.89,7.39E-23,FALSE
32,49.72,7.39E-25,FALSE
32.02,49.77,7.39E-35,FALSE
32.05,48.98,7.39E-37,FALSE
32.05,49.64,7.39E-39,FALSE
32.04,49.53,7.39E-41,FALSE
32.11,49.7,76.33999634,FALSE
32.11,49.57,0.78339994,FALSE
32.05,49.81,84.05783081,FALSE
32.14,49.64,89.60057831,FALSE
32.23,49.88,61.04600525,FALSE
32.11,49.71,0.610460043,FALSE
32.16,49.42,0.006104601,FALSE
32.2,49.87,6.10E-05,FALSE
32.11,49.74,6.10E-07,FALSE
32.09,49.56,6.10E-09,FALSE
32.31,49.52,6.10E-11,FALSE
32.13,49.55,6.10E-13,FALSE
32.23,49.69,6.10E-15,FALSE
32.13,48.24,6.10E-17,FALSE
32.05,48.44,6.10E-19,FALSE
32,49.54,6.10E-21,FALSE
31.91,49.48,6.10E-23,FALSE
31.93,50.3,6.10E-25,FALSE
31.96,49.43,6.10E-27,FALSE
32.04,49.49,6.10E-29,FALSE
31.78,48.49,6.10E-31,FALSE
31.93,49.46,6.10E-33,FALSE
31.89,49.68,124.6500015,FALSE
31.77,49.28,2.486500025,FALSE
31.78,49.69,0.024865,FALSE
31.86,49.58,0.00024865,FALSE
31.78,49.65,8.190002441,FALSE
31.82,49.69,0.081900023,FALSE
31.86,49.58,0.000819,FALSE
31.89,49.83,8.19E-06,FALSE
32.02,49.66,8.19E-08,FALSE
31.98,49.74,8.19E-10,FALSE
31.86,49.34,8.19E-12,FALSE
31.91,49.86,8.19E-14,FALSE
31.86,48.17,8.19E-16,FALSE
32.07,49.55,8.19E-18,FALSE
32.02,49.74,8.19E-20,FALSE
32.16,49.92,8.19E-22,FALSE
32.07,49.5,8.19E-24,FALSE
31.93,49.57,8.19E-26,FALSE
31.89,49.56,8.19E-28,FALSE
31.8,49.62,8.19E-30,FALSE
31.91,49.72,8.19E-32,FALSE
32.07,49.68,8.19E-34,FALSE
31.82,49.56,8.19E-36,FALSE
32.02,49.66,8.19E-38,FALSE
31.87,49.47,8.19E-40,FALSE
32.07,49.55,8.19E-42,FALSE
31.91,49.73,8.13E-44,FALSE
32.07,49.91,1.40E-45,FALSE
32.09,49.53,0,FALSE
31.93,49.5,0,FALSE
31.82,49.56,0,FALSE
32.09,49.65,0,FALSE
32,49.43,0,FALSE
32.13,49.56,0,FALSE
32.07,49.59,0,FALSE
32.13,49.72,0,FALSE
32.16,50.32,0,FALSE
32.18,49.5,0,FALSE
32.18,49.04,0,FALSE
32.02,49.32,0,FALSE
32.23,47.91,0,FALSE
32.13,49.5,0,FALSE
32.25,49.93,0,FALSE
32.13,48.48,0,FALSE
32.05,49.43,0,FALSE
32.29,49.21,0,FALSE
32.2,49.34,0,FALSE
32.23,49.07,0,FALSE
32.29,49.24,0,FALSE
32.32,49.3,0,FALSE
32.38,48.91,0,FALSE
32.29,49.29,0,FALSE
32.36,49.12,0,FALSE
32.29,49.26,0,FALSE
32.36,48.65,0,FALSE
32.32,48.95,0,FALSE
32.5,48.33,0,FALSE
32.47,48.76,0,FALSE
33.39,47.5,0,FALSE
33.15,47.64,0,FALSE
32.94,47.43,0,FALSE
32.88,47.75,0,FALSE
33.03,48.06,0,FALSE
33.37,47.66,0,FALSE
33.32,47.69,0,FALSE
33.21,47.75,0,FALSE
33.17,47.27,0,FALSE
33.19,47.26,0,FALSE
33.44,47.27,0,FALSE
33.26,47.82,0,FALSE
33.42,47.16,16.70000076,FALSE
33.3,47.03,0.167000011,FALSE
33.14,47.41,0.00167,FALSE
33.32,47.39,1.67E-05,FALSE
33.33,47.18,1.67E-07,FALSE
33.48,47.13,1.67E-09,FALSE
33.55,47.19,1.67E-11,FALSE
33.5,47.23,1.67E-13,FALSE
33.62,47.14,1.67E-15,FALSE
33.53,47.05,1.67E-17,FALSE
33.59,47.24,1.67E-19,FALSE
33.64,47.09,1.67E-21,FALSE
33.68,47.2,1.67E-23,FALSE
33.75,47.17,1.67E-25,FALSE
33.64,46.88,1.67E-27,FALSE
33.64,46.75,1.67E-29,FALSE
33.57,46.99,1.67E-31,FALSE
33.42,46.82,1.67E-33,FALSE
33.6,46.63,1.67E-35,FALSE
33.53,46.84,0,FALSE
33.53,47.12,0,FALSE
33.51,46.83,0,FALSE
33.48,46.73,0,FALSE
33.5,46.61,0,FALSE
33.42,46.78,0,FALSE
33.42,47.1,0,FALSE
33.24,46.86,67.90000153,FALSE
33.46,46.73,92.84900665,FALSE
33.48,46.99,55.07849121,FALSE
33.48,47.01,0.550784886,FALSE
33.44,46.65,0.005507849,FALSE
33.51,46.76,5.51E-05,FALSE
33.48,46.83,5.51E-07,FALSE
33.55,46.67,5.51E-09,FALSE
33.59,46.88,5.51E-11,FALSE
33.46,47.09,5.51E-13,FALSE
33.44,46.82,5.51E-15,FALSE
33.41,46.95,5.51E-17,FALSE
33.41,46.99,5.51E-19,FALSE
33.46,47.05,5.51E-21,FALSE
33.41,47.3,5.51E-23,FALSE
33.39,46.92,5.51E-25,FALSE
33.3,45.75,5.51E-27,FALSE
33.33,46.87,5.51E-29,FALSE
33.28,46.92,5.51E-31,FALSE
33.39,47.35,5.51E-33,FALSE
33.28,47.1,5.51E-35,FALSE
33.35,47.09,5.51E-37,FALSE
33.24,47.97,5.51E-39,FALSE
33.24,47.19,5.51E-41,FALSE
33.28,47.25,5.51E-43,FALSE
33.21,46.92,5.61E-45,FALSE
33.01,47.23,0,FALSE
33.21,47.05,0,FALSE
32.9,47.04,0,FALSE
33.08,47.15,0,FALSE
33.12,47.12,0,FALSE
33.01,47.29,0,FALSE
33.01,47.26,0,FALSE
33.08,47.21,0,FALSE
32.94,47.47,0,FALSE
33.01,47.34,0,FALSE
33.03,47.47,0,FALSE
32.97,48.43,0,FALSE
32.81,49.63,0,FALSE
32.83,47.32,0,FALSE
32.79,48.44,0,FALSE
32.9,47.67,0,FALSE
32.92,47.8,0,FALSE
32.94,47.98,0,FALSE
32.81,47.78,0,FALSE
32.99,47.55,0,FALSE
32.69,47.64,0,FALSE
32.9,47.96,0,FALSE
32.78,47.92,0,FALSE
32.69,47.52,0,FALSE
32.47,48.4,0,FALSE
32.49,48,0,FALSE
32.29,47.99,0,FALSE
32.52,47.86,0,FALSE
32.69,47.75,0,FALSE
32.45,47.98,0,FALSE
32.34,48.15,0,FALSE
32.41,48.06,0,FALSE
32.43,48.17,0,FALSE
32.52,48.18,0,FALSE
32.56,48.15,0,FALSE
32.54,48.39,0,FALSE
32.54,48.24,0,FALSE
32.61,47.88,0,FALSE
32.58,48.36,0,FALSE
32.65,48.22,0,FALSE
32.74,47.97,0,FALSE
32.63,47.98,0,FALSE
32.67,48.19,0,FALSE
32.69,48.11,0,FALSE
32.81,47.66,0,FALSE
32.69,48.12,0,FALSE
32.83,47.74,0,FALSE
32.83,47.6,0,FALSE
32.88,47.68,0,FALSE
32.78,49.68,0,FALSE
32.76,47.83,0,FALSE
31.93,49.26,0,FALSE
31.26,49.76,0,FALSE
31.32,49.58,0,FALSE
31.21,50.19,0,FALSE
31.21,50.17,0,FALSE
31.24,49.9,0,FALSE
31.3,50.02,0,FALSE
31.3,50.03,0,FALSE
31.42,49.91,0,FALSE
31.53,49.9,0,FALSE
31.24,50.1,0,FALSE
31.51,49.82,0,FALSE
31.37,49.8,0,FALSE
31.5,49.98,0,FALSE
31.41,49.64,0,FALSE
31.44,50.12,0,FALSE
31.41,53.4,0,FALSE
31.55,49.98,6.62E-42,FALSE
31.5,49.91,6.59E-44,FALSE
31.53,49.82,0,FALSE
31.46,49.63,0,FALSE
31.42,49.77,0,FALSE
31.48,49.83,0,FALSE
31.46,49.78,0,FALSE
31.41,49.76,0,FALSE
31.42,50.05,0,FALSE
31.5,49.98,0,FALSE
31.59,49.75,0,FALSE
31.59,49.24,0,FALSE
31.64,49.98,0,FALSE
31.55,49.68,0,FALSE
31.59,49.91,0,FALSE
31.57,49.43,0,FALSE
31.71,49.74,0,FALSE
31.64,49.72,0,FALSE
31.48,49.5,0,FALSE
31.46,50.92,0,FALSE
31.53,50.17,0,FALSE
31.48,49.92,0,FALSE
31.5,49.65,0,FALSE
31.53,49.81,0,FALSE
31.53,49.67,0,FALSE
31.57,49.65,0,FALSE
31.71,49.52,0,FALSE
31.75,53,0,FALSE
31.77,49.99,0,FALSE
31.78,49.93,0,FALSE
31.77,49.61,0,FALSE
31.86,49.62,0,FALSE
31.8,49.63,0,FALSE
31.95,49.3,0,FALSE
31.91,49.39,0,FALSE
31.87,51.65,0,FALSE
31.73,49.62,0,FALSE
31.75,49.38,0,FALSE
31.73,49.53,0,FALSE
31.55,49.23,0,FALSE
31.64,49.6,0,FALSE
31.78,49.37,0,FALSE
31.68,49.86,0,FALSE
31.86,49.61,0,FALSE
31.75,49.66,0,FALSE
31.73,49.61,0,FALSE
31.77,49.54,0,FALSE
31.68,49.12,0,FALSE
31.77,49.36,0,FALSE
31.89,49.93,0,FALSE
31.71,49.38,0,FALSE
31.82,50.02,0,FALSE
31.82,49.61,0,FALSE
31.73,49.19,0,FALSE
31.91,49.16,0,FALSE
31.73,49.42,0,FALSE
31.77,49.35,0,FALSE
31.77,49.03,0,FALSE
31.71,49.21,0,FALSE
31.91,49.49,0,FALSE
31.91,49.45,0,FALSE
31.87,49.52,0,FALSE
31.87,49.1,0,FALSE
31.84,49.09,0,FALSE
32,49.46,0,FALSE
31.95,49.23,0,FALSE
32,48.87,0,FALSE
31.78,49.27,0,TRUE
31.86,49.36,0,TRUE
